title,summary,link,tags,main_tag,sub_tag
فیلم سورپرایز جالب پلیس دختربچه,ماموران پلیس هندوستان طرز جالب کودک خردسال اهل کشور روز تولد غافلگیر,https://www.hamshahrionline.ir/news/503246/فیلم-سورپرایز-جالب-پلیس-برای-یک-دختربچه,['زندگی > مهارت\u200cها'],زندگی,مهارت\u200cها
طرز بامیه شیرینی مخصوص ماه رمضان خانه درست,کمتر هفته ماه رمضان مانده هیجان خریدن شیرینی خوراکی‌های مخصوص ماه خاطر کرونا رفت#رو طرف خانه نشست#نشین خیلی ادامه توانست#توان دست کار شد#شو هیجان درست خوردن خانه تجربه شیرینی بامیه راحت توانست#توان خانه درست,https://www.hamshahrionline.ir/news/503196/طرز-تهیه-بامیه-شیرینی-مخصوص-ماه-رمضان-را-در-خانه-درست-کنید,['زندگی > تغذیه'],زندگی,تغذیه
فیلم مدل رفتن بهرام رادان روز کرونایی,بهرام رادان انتشار ویدئو صفحه اینستاگرامش مردم توصیه رفتن خانه نکات بهداشت رعایت,https://www.hamshahrionline.ir/news/503211/فیلم-مدل-بیرون-رفتن-بهرام-رادان-در-روزهای-کرونایی,['زندگی > مهارت\u200cها'],زندگی,مهارت\u200cها
اینفوگرافیک نکته تغذیه بهبودیافتگان کرونا,رعایت رژیم غذا غنی غذا گیاه فراوری میوه سبزی نان غلات سبوس حبوبات ماه مرغ مصرف گوشت قرمز حفظ سلامت بهبودیافتگان کرونا مؤثر,https://www.hamshahrionline.ir/news/503190/اینفوگرافیک-۱۴-نکته-برای-تغذیه-بهبودیافتگان-کرونا,['زندگی > سلامت'],زندگی,سلامت
گران خانه دنیا متعلق ولیعهد عربستان ببینید ذخیره شراب رقاص خانه کلوپ شبانه کاخ محمدبن سلمان,مردم عربستان افزایش فشار اقتصاد رکود مالی کشور شکایت شرایط محمد بن سلمان ولیعهد کشور توجه وضعیت معیشتی مردم مبالغ میلیارد چشم دولت آرزو هزینه,https://www.hamshahrionline.ir/news/503139/گران-ترین-خانه-دنیا-متعلق-به-ولیعهد-عربستان-را-ببینید-ذخیره-گاه,['زندگی > خانواده'],زندگی,خانواده
خاطرات سردار قربان فضا مجاز منتشر,کتاب مسیر پیروزی حاصل جلسه سردار مرتضی قربان انجام,https://www.hamshahrionline.ir/news/504090/خاطرات-سردار-قربانی-در-فضای-مجازی-منتشر-شد,['فرهنگ > ادبیات'],فرهنگ,ادبیات
روزه زمانه کرونا غریب رمضان تاریخ,ماه رمضان تاریخ پهن سفره افطار نماز جماعت برپایی مراسم دعا نیایش مساجد مکان مذهب شناخت#شناس امسال جهان شکل دیگرگون برگزار,https://www.hamshahrionline.ir/news/503866/روزه-در-زمانه-کرونا-این-غریب-ترین-رمضان-تاریخ-است,['فرهنگ > اندیشه'],فرهنگ,اندیشه
نحس کرونا کتابفروشی محبوب تهران امیدوار برگردد,شیوع کرونا تعطیل موقت کسب کار گران کتابفروشی خیابان کریمخان تهران علاقمندان کتاب فضایی دنج دوست داشتن توانست#توان بحران کرونا دوام آورد#آور,https://www.hamshahrionline.ir/news/503741/نحسی-کرونا-بر-کتابفروشی-محبوب-تهران-هنوز-امیدوار-است-برگردد,['فرهنگ > ادبیات'],فرهنگ,ادبیات
لوور ابوظبی برگزاری تور کرونایی مجاز,موزه لوور ابوظبی موسسه هنر امارات پیوست#پیوند دوران قرنطینه بسته فرهنگ هنر اقدام برگزاری تور مجاز کرد#کن,https://www.hamshahrionline.ir/news/503671/لوور-ابوظبی-و-برگزاری-تور-کرونایی-مجازی,['فرهنگ > هنر'],فرهنگ,هنر
همشهری آوا پادکست تهران قسمت نوزدهم فضا مجاز کمک شعر,کامران شرفشاهی روز کرونایی فضا مجاز محافل شعر ادب,https://www.hamshahrionline.ir/news/503707/همشهری-آوا-پادکست-تهران-گفت-قسمت-نوزدهم-فضای-مجازی-به-کمک,['چندرسانه\u200cای > پادکست'],چندرسانه\u200cای,پادکست
فراخوان جشنواره ایده برتر قرآن فضا مجاز,جشنواره ایده برتر قرآن فضا مجاز همت اتحادیه تشکل قرآن عترت کشور برگزار,https://www.hamshahrionline.ir/news/503665/فراخوان-جشنواره-ایده-های-برتر-قرآنی-در-فضای-مجازی,['فرهنگ > هنر'],فرهنگ,هنر
سایه کرونا بالا سر دوسالانه معمار ونیز,هفدهمین نمایشگاه دوسالانه معمار ونیز امسال دلیل شیوع ویروس کرونا بازه زمان کوتاه گذشته برگزار,https://www.hamshahrionline.ir/news/503659/سایه-کرونا-بالای-سر-دوسالانه-معماری-ونیز,['فرهنگ > هنر'],فرهنگ,هنر
ارکستر سمفونیک تهران فراخوان همکار اجرا خانگی,اجرا خانگی ارکستر ملی ایران بنیاد رودکی اجرا خانگی ارکستر سمفونیک تهران بینی,https://www.hamshahrionline.ir/news/503653/ارکستر-سمفونیک-تهران-فراخوان-همکاری-برای-یک-اجرای-خانگی,['فرهنگ > هنر'],فرهنگ,هنر
فراخوان ششمین دوره جایزه شعر احمد شاملو,فراخوان ششمین دوره جایزه شعر احمد شاملو منتشر,https://www.hamshahrionline.ir/news/503657/فراخوان-ششمین-دوره-جایزه-شعر-احمد-شاملو,['فرهنگ > هنر'],فرهنگ,هنر
استاد جهانگیر مدار قانون ادب اعتدال فرهیختگی,نوشتار یادداشت دکتر نصرالله حکمت استاد فلسفه اسلام دانشگاه شهید بهشتی سالگرد فقدان استاد دکتر محسن جهانگیر اردیبهشت نگاشته,https://www.hamshahrionline.ir/news/503361/استاد-جهانگیری-همواره-بر-مدار-قانون-ادب-اعتدال-و-فرهیختگی-بود,['فرهنگ > اندیشه'],فرهنگ,اندیشه
سیاه پوست برنده بوکر کارکرد ادبیات روز بحران,برناردین اواریستو نویسنده بریتانیایی برنده بوکر نگارش رمان دختر زن کارکرد ادبیات روز بحران صحبت,https://www.hamshahrionline.ir/news/503350/نخستین-سیاه-پوست-برنده-بوکر-از-کارکرد-خاص-ادبیات-در-روزهای-بحرانی,['فرهنگ > ادبیات'],فرهنگ,ادبیات
کتاب بهروز بوچانی صدا نوید محمدزاده منتشر,کتاب صوت دوست کوهستان نوشته بهروز بوچانی صدا نوید محمدزاده منتشر,https://www.hamshahrionline.ir/news/503351/کتاب-بهروز-بوچانی-با-صدای-نوید-محمدزاده-منتشر-می-شود,['فرهنگ > ادبیات'],فرهنگ,ادبیات
فیلم کنسرت آندره آ بوچلی سلن دیون لیدی گاگا جان لجند خانه,آندره آ بوچلی سلن دیون لیدی گاگا جان لجند آهنگ نماز هرکدام منازل,https://www.hamshahrionline.ir/news/503324/فیلم-کنسرت-آندره-آ-بوچلی-سلن-دیون-لیدی-گاگا-و-جان-لجند-در,['فرهنگ > هنر'],فرهنگ,هنر
همشهری آوا فاصله #هست اردیبهشت فاصله فیزیکی رعایت,محمد هاشم اکبریانی رعایت فاصله اجتماع فیزیکی کمک کادر درمان کشور بیهوده نیندازیم,https://www.hamshahrionline.ir/news/503315/همشهری-آوا-همیشه-فاصله-ای-هست-۱-اردیبهشت-۹۹-فاصله-فیزیکی,['چندرسانه\u200cای > پادکست'],چندرسانه\u200cای,پادکست
همشهری جنگ نابرابر سینما کرونا,سینما ایران شرایط کرونا جهان دنبال راه بقا,https://www.hamshahrionline.ir/news/503290/همشهری-TV-جنگ-نابرابر-سینما-با-کرونا,['چندرسانه\u200cای > ویدئو'],چندرسانه\u200cای,ویدئو
عربانی آینده هنر تجسم تاثیر کرونا,احمد عربانی هنر تجسم آثار هنر قرار آینده دنیا کرونا خلق قطعا تاثیر موضوع قرار گرفت#گیر,https://www.hamshahrionline.ir/news/503207/عربانی-آینده-هنرهای-تجسمی-تحت-تاثیر-کرونا-خواهد-بود,['فرهنگ > هنر'],فرهنگ,هنر
برگزاری نمایشگاه نقاش مجاز بهزاد شیشه گران,نمایشگاه نقاش مجاز عنوان کرونا توسط بهزاد شیشه گران برگزار نمایشگاه عصر روز دوشنبه اردیبهشت ماه آغاز روز ادامه,https://www.hamshahrionline.ir/news/503183/برگزاری-نمایشگاه-نقاشی-مجازی-بهزاد-شیشه-گران,['فرهنگ > هنر'],فرهنگ,هنر
افتتاح نمایشگاه دائم مسجد طراز اسلام,مجتمع محراب مرکز رسیدگی امور مساجد میزبان نمایشگاه دائم مسجد طراز اسلام,https://www.hamshahrionline.ir/news/503193/افتتاح-نمایشگاه-دائمی-مسجد-طراز-اسلامی,['فرهنگ > هنر'],فرهنگ,هنر
فیلم کوتاه استاد شفیع کدکن مناسبت روز سعدی,دیروز اردیبهشت نام سعدی نامگذاری فیلم کوتاه استاد شفیع کدکن اشاره سعدی,https://www.hamshahrionline.ir/news/503575/فیلم-کوتاه-از-استاد-شفیعی-کدکنی-به-مناسبت-روز-سعدی,['فرهنگ > اندیشه'],فرهنگ,اندیشه
اردیبهشت سالروز تاسیس رسم سپاه پاسدار,بنیاد حفظ آثار نشر ارزش دفاع مقدس سالروز تاسیس رسم سپاه پاسدار انقلاب اسلام بیانیه منتشر,https://www.hamshahrionline.ir/news/503181/دوم-اردیبهشت-سالروز-تاسیس-رسمی-سپاه-پاسداران,['فرهنگ > هنر'],فرهنگ,هنر
هوا اردیبهشت سعدی راز دلبر شیخ اجل,نوشتار مناسبت روز اردیبهشت تقویم فارس روز سعدی نامبردار درنگ وجه عاشقانه سرا سعدی زبان فارس,https://www.hamshahrionline.ir/news/502825/هوای-اردیبهشتی-سعدی-و-رازهای-دلبری-شیخ-اجل,['فرهنگ > ادبیات'],فرهنگ,ادبیات
