,title,id,text
252,آدولف هیتلر,3894,آدولف هیتلر پرتره هیتلر سال میلاد پیشوا لقب پیشوا آلمان اوت آوریل پاول فون هیندنبورگ رئیس جمهور آلمان رئیس جمهور کارل دونیتس رئیس جمهور آلمان رئیس جمهور صدراعظم آلمان پاول فون هیندنبورگ ژانویه آوریل کور فن شلایشر یوزف گوبلس فرانتس فون پاپن هرمان گورینگ
253,دانشگاه آزاد اسلام واحد کرج,3897,جعبه اطلاعات واحد دانشگاه آزاد نام واحد کرج دانشکده نام تصویر زیرنویس تصویر نمایی خیابان دانشگاه آزاد اسلام واحد کرج مسجد دانشگاه آزاد اسلام واحد کرج بنیانگذاری همنام شهر بلی رییس بهروز میرزا معاون آموزش علیرضا شقایق معاون پژوهش سیداحسان شیرنگی معاون دانشجویی سیدشاپور رضا شجاع کارمند هیات علم دانشجو دانش آموختگان تحصیلات تکمیل کاردان کارشناس
254,نازیسم,3901,پرونده حزب نازی صلیب شکسته رنگ قرمز سیاه گفت#گو نشان دهنده خون خاک عنوان نماد سمبل استفاده نمود#نما حقیقت سیاه سفید قرمز رنگ قدیم پرچم آلمان ایدئولوژی سیاسی نازیسم انگلیسی آلمان خلاصه عبارت ناسیونال سوسیالیسم نازیسم مجموعه ایدئولوژی حزب نازی اطلاق نازیسم شکل فاشیسم نژادپرستی اصول افزود#افزا یر آنجل هیتلر آلمان ورنر پاریس ادیسیون سوسیال
255,الگو منظومه خورشید,3903,جعبه گشتن نام منظومه خورشید حالت عنوان منظومه شمس کلاس بدنه فهرست خورشید عطارد زهره سیاره زهره زمین مریخ سرس سیاره کوتوله سرس مشتری سیاره مشتری زحل اورانوس نپتون پلوتو هائومیا ماکی ماکی اریس فهرست قمر ماه ماه مریخ فهرست ماه مشتری ماه مشتری فهرست ماه زحل ماه زحل ماه اورانوس ماه نپتون ماه پلوتو ماه هائومیا هائومیا
256,سردر,3904,ویکی بهبود منبع پرونده بندانگشت چپ سردر دانشگاه تهران
257,مسجد,3905,پرونده چپ بندانگشت مسجد شیخ لطف الله ایران اصفهان میدان نقش جهان مسجد نیایشگاه محل گردهمایی مسلمان کعبه آیه قرآن مسجد زمین مسجد النبی ورود محمد پیامبر اسلام مدینه عربستان سعودی پایه
258,ساختمان مذهب,3906,گونه ساختمان مذهب دین گوناگون عبارت زرتشت آتشکده موبدستان هیربدستان آدریان ورهرام ایزد بهرام ایزد آتش دادگاه بودا پاگودا چتربرج مسیح کلیسا کلیسا جامع دوئومو نیایشگاه ایتالیایی صومعه دیر یهود کنیسه کن مهر پرستی مهرابه پرستشگاه آناهیتا اسلام مسجد مسجد جامع حسینیه امامزاده بقعه مرقد مدرسه دین بهائی مشرق الاذکار حظیره القدس کیش اهرام پرستشگاه پرستشگاه هندو خانقاه ویهارا رده دین
259,میترائیوم,3907,میترائیوم پرستشگاه پیرو آیین مهرپرستی میترائیسم گفت#گو فارس منابع واژه مهرابه ترجمه آبه معنی گود انواع میترائیوم تصور میتراس غار گاو اعتقاد مهرپرستان منش بوجود آمدن آفرینش کشته گوشت خون گاو گیاه وموجودات بوجود آمد#آ دلیل اعمال مناسک مهم آن قربان گاو غار انجام داد#ده میترائیوم‌های غار
260,تاریخ سوریه,3908,روزرسانی اسلام شام سوریه کنون قدیمی‌ترین مناطق مسکونی آسیا هزاره میلاد قوم سام آمور سرزمین ساکن حکومت تشکیل سال میلاد دوام اواخر قرن یازدهم میلاد قوم نام آرامی کشور مستقر
261,اشعریان,3910,تغییرمسیر اشاعره
262,دستور زبان,3911,درست دستور زبان مجموعه قوانین ضوابط حاکم ساختار واژه جمله واج آوا معنا زبان عبارت دستور زبان مجموعه قواعد آیین اهل زبان آن ناخودآگاه فراگرفته زبان آموزان درک گفتار نوشتار اهل زبان آموخت#آموز یادکرد کتاب نگاه تازه دستور زبان نویسنده دکتر محمدرضا باطن سال ناشر موسسه نشر آگه تقسیم بندی‌های سنت دستور زبان طورکلی شاخه واژه شناخت#شناس جمله شناخت#شناس نحو تشکیل نحو دستور زبان تشکیل
263,دستور,3912,دستور موارد اطلاق دستور معنی فرمان دستور شیخ صوفیه دستور زبان نشریه دستور ضمیمه نشریه نامه فرهنگستان ابهام زدایی
264,اوت,3915,اوت تغییرمسیر آگست دهستان نام دهستان آگست اوت فرانسوی آگست افغانستان کنفرانس بن امروز فارس هشتمین ماه میلاد ماه سال میلاد گاهشماری گریگوری هفت ماه گاهشماری گریگوری روز اوت تلفظ فرانسوی واژه لاتین اوتوس معنی فرخنده فارس واژه فرانسوی وام
265,ماه کردی,3916,بهبود منبع ماه ک رد مطابق گاهشماری میلاد گاهشماری خورشید شمرد#شمار کردی شمرد#شمار ک رد شمرد#شمار کردی گرمسیر سلطان ک رد سلطان کردی کردزبان ماه میلاد ماه میلاد کردزبان سوران عناوین سریان س ریانی عرب عرب شناخت#شناس مطابق روزشمار تقویم میلاد قرار زیرند نام انگلیسی نام کردی سخ عنوان سریان روز کانوونی دوو م شوبات ئازار
266,ترکیه,3918,ژانویه جعبه اطلاعات کشور نام اصل نام فارس رسم جمهوری ترکیه نام عادی ترکیه تصویر پرچم تصویر نشان ملی شعار ملی آشتی میهن آشتی جهان سرود ملی مارش استقلال نقشه پایتخت آنکارا بزرگ شهر استانبول زبان رسم ترکی استانبولی ترکی حکومت جمهوری پارلمان واحد حاکمان رئیس جمهور سخ وزیر
267,فهرست دانشگاه ترکیه,3919,مهم دانشگاه ترکیه کشور ترکیه عبارت دانشگاه آبان عزت بایسال دانشگاه آک دنیز دانشگاه آنکارا دانشگاه غاز انتپ دانشگاه آتاترک دانشگاه آتیلیم دانشگاه باغچه شهر دانشگاه بالیکسیر دانشگاه باشکنت دانشکده بیکن دانشگاه بیلگی استانبول دانشگاه بیلکنت دانشگاه بغازیچی دانشگاه چاغ دانشگاه جلال بایار دانشگاه مارس چاناک قلعه جناق قلعه دانشگاه چوکورا وا دانشگاه جمهوریت سیواس دانشگاه سلیمان دمیرل دانشگاه دجله دانشگاه دوغوش دانشگاه دوکوز ایلول
268,دانشگاه ترکیه,3920,مسیر فهرست دانشگاه ترکیه
269,فهرست نام دانشگاه کشور,3921,فهرست نام دانشگاه کشور گوناگون جهان آسیا فهرست دانشگاه جمهوری آذربایجان فهرست دانشگاه اردن فهرست دانشگاه ارمنستان فهرست دانشگاه ازبکستان فهرست دانشگاه اسرائیل فهرست دانشگاه افغانستان فهرست دانشگاه امارات متحده عرب فهرست دانشگاه اندونزی فهرست دانشگاه ایران فهرست دانشگاه بحرین فهرست دانشگاه برونئی فهرست دانشگاه بنگلادش فهرست دانشگاه بوتان فهرست دانشگاه پاکستان فهرست دانشگاه تاجیکستان
